text,true_labels,predicted_labels,max_confidence,source_name,technique_id,technique_name
StrelaStealer installers have used obfuscated PowerShell scripts to retrieve follow-on payloads from WebDAV servers.,command-and-control,,0.4101452462689493,StrelaStealer,T1105,Ingress Tool Transfer
Embargo has avoided encrypting specific files and directories by leveraging a regular expression within the ransomware binary.,stealth,,0.40958185851547835,Embargo,T1679,Selective Exclusion
Stuxnet propagates using the MS10-061 Print Spooler and MS08-067 Windows Server Service vulnerabilities.,lateral-movement,,0.40258818920758704,Stuxnet,T1210,Exploitation of Remote Services
APT29 has used the legitimate mailing service Constant Contact to send phishing e-mails.,initial-access,,0.4018755004108305,APT29,T1566.003,Spearphishing via Service
SharpDisco has dropped a recent-files stealer plugin to `C:\Users\Public\WinSrcNT\It11.exe`.,collection,,0.3972205939497195,SharpDisco,T1005,Data from Local System
KillDisk registers as a service under the Plug-And-Play Support name.,stealth,,0.3957041595929452,KillDisk,T1036.004,Masquerade Task or Service
"APT-C-36 has customized existing malware with new capabilities including njRAT, AsyncRAT, LimeRAT, and BitRAT.",resource-development,,0.39389896938176844,APT-C-36,T1587.001,Malware
"Kapeka utilizes AES-256 (CBC mode), XOR, and RSA-2048 encryption schemas for various configuration and other objects.",stealth,,0.39357867603026436,Kapeka,T1027.013,Encrypted/Encoded File
SUNSPOT malware was designed and used to insert SUNBURST into software builds of the SolarWinds Orion IT management product.,initial-access,,0.3919151063497797,SUNSPOT,T1195.002,Compromise Software Supply Chain
"BlackByte Ransomware uses the `mountvol.exe` command to mount volume names and leverages the Microsoft Discretionary Access Control List tool, `icacls.exe`, to grant the group to “Everyone” full access to the root of the drive.",defense-impairment,,0.39126818604000324,BlackByte Ransomware,T1222.001,Windows Permissions
Doki’s container was configured to bind the host root directory.,privilege-escalation,,0.3904919906191973,Doki,T1611,Escape to Host
HermeticWiper can decompress and copy driver files using `LZCopy`.,stealth,,0.3889073048850953,HermeticWiper,T1140,Deobfuscate/Decode Files or Information
Grandoreiro has used compromised websites and Google Ads to bait victims into downloading its installer.,initial-access,,0.3884046875699897,Grandoreiro,T1189,Drive-by Compromise
Emotet inflates malicious files and malware as an evasion technique.,stealth,,0.3844260264641496,Emotet,T1027.001,Binary Padding
Skidmap has the ability to replace the pam_unix.so file on an infected machine with its own malicious version that accepts a specific backdoor password for all users.,credential-access|defense-impairment|persistence,,0.38408437430766856,Skidmap,T1556.003,Pluggable Authentication Modules
"During the 2025 Poland Wiper Attacks, the adversaries leveraged the native CLI of the targeted FortiGate device.",execution,,0.38396506310365847,2025 Poland Wiper Attacks,T1059.008,Network Device CLI
Sykipot is known to contain functionality that enables targeting of smart card technologies to proxy authentication for connections to restricted network resources using detected hardware tokens.,credential-access,,0.37963622676398634,Sykipot,T1111,Multi-Factor Authentication Interception
"Troll Stealer gathers information from the Government Public Key Infrastructure (GPKI) folder, associated with South Korean government public key infrastructure, on infected systems.",collection,,0.37796884455855506,Troll Stealer,T1213,Data from Information Repositories
ConnectWise can record video on remote hosts.,collection,,0.37616950593095283,ConnectWise,T1125,Video Capture
"During RedPenguin, UNC3886 accessed the Junos OS CLI on targeted devices.",execution,,0.36763449842584867,RedPenguin,T1059.008,Network Device CLI
The AshTag stager component can retrieve and execute the main payload.,command-and-control,,0.36633541015827903,AshTag,T1105,Ingress Tool Transfer
LAPSUS$ has spammed target users with MFA prompts in the hope that the legitimate user will grant necessary approval.,credential-access,,0.363834217984002,LAPSUS$,T1621,Multi-Factor Authentication Request Generation
BPFDoor can require a password to activate the backdoor and uses RC4 encryption or static library encryption `libtomcrypt`.,stealth,,0.3601972989324356,BPFDoor,T1027,Obfuscated Files or Information
China Chopper's server component can spider authentication portals.,discovery,,0.3596511368332305,China Chopper,T1046,Network Service Discovery
EXOTIC LILY has used the e-mail notification features of legitimate file sharing services for spearphishing.,initial-access,,0.35928653981152475,EXOTIC LILY,T1566.003,Spearphishing via Service
ShimRatReporter encrypted gathered information with a combination of shifting and XOR using a static key.,stealth,,0.35677824554144527,ShimRatReporter,T1027,Obfuscated Files or Information
DustySky searches for removable media and duplicates itself onto it.,initial-access|lateral-movement,,0.35205220597769377,DustySky,T1091,Replication Through Removable Media
Empire contains modules that can discover and exploit unquoted path vulnerabilities.,execution|stealth,,0.3506924046708642,Empire,T1574.009,Path Interception by Unquoted Path
EnvyScout can write files to disk with JavaScript using a modified version of the open-source tool FileSaver.,execution,,0.3450712872964629,EnvyScout,T1059.007,JavaScript
"In one instance, menuPass added PlugX as a service with a display name of ""Corel Writing Tools Utility.""",stealth,,0.3396814713038672,PlugX,T1036.004,Masquerade Task or Service
Turian can insert pseudo-random characters into its network encryption setup.,command-and-control,,0.3349626797181019,Turian,T1001.001,Junk Data
Empire can exploit vulnerabilities such as MS16-032 and MS16-135.,privilege-escalation,,0.3310597747429165,Empire,T1068,Exploitation for Privilege Escalation
PureCrypter can use Telegram or Discord to send infection status messages.,command-and-control,,0.33004081756900094,PureCrypter,T1102,Web Service
njRAT can browse file systems using a file manager module.,discovery,,0.3295950586479263,njRAT,T1083,File and Directory Discovery
Latrodectus has the ability to restart compromised hosts.,impact,,0.3217196955439611,Latrodectus,T1529,System Shutdown/Reboot
APT-C-36 has downloaded binary data from a specified domain after the malicious document is opened.,command-and-control,,0.32024916270712084,APT-C-36,T1105,Ingress Tool Transfer
Industroyer uses a custom DoS tool that leverages CVE-2015-5374 and targets hardcoded IP addresses of Siemens SIPROTEC devices.,impact,,0.31928321991189845,Industroyer,T1499.004,Application or System Exploitation
SEASHARPEE can timestomp files on victims using a Web shell.,stealth,,0.3186408056470361,SEASHARPEE,T1070.006,Timestomp
Penquin installs a `TCP` and `UDP` filter on the `eth0` interface.,command-and-control|persistence|stealth,,0.312520129316054,Penquin,T1205.002,Socket Filters
Hikit installs a self-generated certificate to the local trust store as a root CA and Trusted Publisher.,defense-impairment,,0.3114421676188604,Hikit,T1553.004,Install Root Certificate
"Cuckoo Stealer can use osascript to generate a password-stealing prompt, duplicate files and folders, and set environmental variables.",execution,,0.3097614833635335,Cuckoo Stealer,T1059.002,AppleScript
PowerPunch can use the volume serial number from a target host to generate a unique XOR key for the next stage payload.,stealth,,0.3089705685833384,PowerPunch,T1480.001,Environmental Keying
Pillowmint can uninstall the malicious service from an infected machine.,stealth,,0.30895060469496594,Pillowmint,T1070.009,Clear Persistence
APT38 has prepended a space to all of their terminal commands to operate without leaving traces in the HISTCONTROL environment.,defense-impairment,,0.3076841033514158,APT38,T1690,Prevent Command History Logging
APT29 has used the `reg save` command to save registry hives.,credential-access,,0.3038052373185419,APT29,T1003.002,Security Account Manager
"During Operation Dream Job, Lazarus Group targeted Windows servers running Internet Information Systems (IIS) to install C2 components.",persistence,,0.30200423441066426,Operation Dream Job,T1505.004,IIS Components
Kivars has the ability to uninstall malware from the infected host.,stealth,,0.30087532442005366,Kivars,T1070.004,File Deletion
"APT38 have created firewall exemptions on specific ports, including ports 443, 6443, 8443, and 9443.",defense-impairment,,0.300546813919342,APT38,T1686,Disable or Modify System Firewall
MirrorFace has used vssadmin to copy registry hives including SAM.,credential-access,,0.2995175232212856,MirrorFace,T1003.002,Security Account Manager
Skidmap has the ability to install several loadable kernel modules (LKMs) on infected machines.,persistence|privilege-escalation,,0.2987678233539691,Skidmap,T1547.006,Kernel Modules and Extensions
"USBStealer drops commands for a second victim onto a removable media drive inserted into the first victim, and commands are executed when the drive is inserted into the second victim.",command-and-control,,0.29683546908207487,USBStealer,T1092,Communication Through Removable Media
"LazyWiper can specifically target multiple files by extension including: .rar, .tar.gz, .zip, .7z, .json, .bcp, .bak, .gho, .erf, .edb, .onepkg, .pst, and .ldiff.",discovery,,0.28901465684056216,LazyWiper,T1083,File and Directory Discovery
Indrik Spider used fake updates for FlashPlayer plugin and Google Chrome as initial infection vectors.,stealth,,0.2875712520396767,Indrik Spider,T1036.005,Match Legitimate Resource Name or Location
"During the 2025 Poland Wiper Attacks, adversaries performed a factory-reset on compromised devices that hampered forensic investigations.",impact,,0.27690865770298445,2025 Poland Wiper Attacks,T1495,Firmware Corruption
